,Ndb Id,Tweet_Created,Tweet_Text
226,45318621,2019-01-25 23:10:31,"@native_german Chocolate and other candies, a nice piece of clothing/outfit, a bottle of wine, literally little things lol"
227,45318621,2019-01-25 23:05:40,"RT @cyncab: ""New Yorkers might well be banned from buying chocolate-flavored #vape juice, but allowed to purchase marijuana chocolate bars,…"
228,45318621,2019-01-25 23:03:12,This is butt.  Tastes like this orange jelly candies - Drinking a Dragon's Milk Reserve: Orange Chocolate by @NewHollandBrew @ bless the rains campus - toto-eclipse gayland university  — https://t.co/BI6qckrh1H
229,45318621,2019-01-25 23:01:43,@Lushlaviee Ask if she gonna eat those chocolate candies on the side.
230,45318621,2019-01-25 22:56:40,@kooricoo so lmao the only one so far I can think of is wwx being one of those chocolate candies filled with alcohol but he also has a spicy kick too! And some chili and raspberry mixed flakes on the top https://t.co/L12aRZATl5
231,45318621,2019-01-25 22:47:17,"@TeenyTwoTimes Yeah I think they’re one of those very polarizing candies that people feel strongly about lol. I do like the one kind though. I think it’s the original kind rather than the tangy one. 

But chocolate is better. 😆"
232,45318621,2019-01-25 22:26:45,"Chocolate Malt Cupcakes

 Who doesn’t love the classic flavor of malt? These Chocolate Malt Cupcakes are extra festive with malted Easter egg candies, but when it isn’t Easter, top them with classic malt-ball candies! I cannot believe Easter is right ar https://t.co/AQPVR2wh6Z https://t.co/yaUOD5XW3U"
233,45318621,2019-01-25 22:24:35,Sweda M&amp;M's Watch Chocolate Candies Advertising Character https://t.co/KPUIDaCUI9 https://t.co/1LaurG6xhv
234,45318621,2019-01-25 21:31:00,"@AndyHerren Are chocolate candies not allowed? Why aren’t people discussing the real best candy? 
1). Reese’s Peanut Butter Cups 
2). Reese’s Peanut Butter Cups 
3). Reese’s Peanut Butter Cups"
235,45318621,2019-01-25 21:21:30,I liked a @YouTube video https://t.co/KIsKH9dFJK Low-Carb Chocolate Candies
236,45318621,2019-01-25 20:53:32,Burger King is serving a new M&amp;M milkshake swirled with rainbow chocolate candies https://t.co/vr91h7X7fL
237,45318621,2019-01-25 19:12:52,"RT @cyncab: ""New Yorkers might well be banned from buying chocolate-flavored #vape juice, but allowed to purchase marijuana chocolate bars,…"
238,45318621,2019-01-25 18:57:13,the ultimate test of self control is chocolate. currently staring down at a tiny 4 piece box of see’s candies
239,45318621,2019-01-25 17:36:11,RT @jimwilsonRVA: The @VAProStart students from @ecghighschool and @HHS_Pioneers are tempering chocolate to create chocolate candies at the…
240,45318621,2019-01-25 17:35:52,The @VAProStart students from @ecghighschool and @HHS_Pioneers are tempering chocolate to create chocolate candies at the @ProStart Boot Camp at @C_V_C_C. @LCSEDU @LynchburgCTE @NRAEF #MadeInProStart https://t.co/COqUCNxOts
241,45318621,2019-01-25 17:08:44,New video by Bulletproof: Low-Carb Chocolate Candies https://t.co/RLiGXqaBxI
242,45318621,2019-01-25 17:02:27,"Sleepy Bats brain: I mean, since I already have to be up to wait for maintenance, I could work on those test run candies I keep running out of time to make!
Barely awake sensible brain: Playing with melted chocolate is a BAD IDEA, right now."
243,45318621,2019-01-25 17:01:14,"With only four ingredients, our White Chocolate Mendiants are an easy sweet to make for your next teatime celebration. Guests will love the hints of orange and cherry in these candies when they are served with Grace Tea Company's ""Wu Yi Rock Oolong."" at https://t.co/QyPqHQp6a1 https://t.co/IwnVpg4Kgj"
244,45318621,2019-01-25 16:56:35,"@asmrglow_ Oh sweetie no. American made chocolate is crap and sour and hard candies are gross. If you want chocolate, try @Godiva or @Lindt_Chocolate ,they're the only acceptable ones. You want something fruity? Try maybe mambas or @AlbaneseCandy gummy bears."
245,45318621,2019-01-25 16:42:21,"Reasons Why Valentine’s Day is IT

• Extreamly cute candies
• An excuse to give all the people you care about a ridiculous amount of love and happiness
• Pink and red
• Extreamly Cute cards
• Chocolate on sale the day after
• HEART SHAPED THINGS"
246,45318621,2019-01-25 16:17:47,"@yoonmi420 @CheebaChew I stick to baked goods which can be high fat, but I try to keep the sugar down. I also make vegan ones for friends, which can be tricky! I need to make smaller portions with higher doses, like good quality truffles or chocolate candies."
247,45318621,2019-01-25 16:10:12,"@kkangseur Please keep eating your ice cream, chocolate and candies. I need to stay alive. I haven't even debuted yet"
248,45318621,2019-01-25 16:00:56,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
249,45318621,2019-01-25 12:54:30,@samanthajaneYT Happy birthday. Envious of tj goodies you'll get.  I have an arsenal of people bringing me back teas and candies (their fruit jellies and chocolate covered orange sticks are the best things )
250,45318621,2019-01-25 12:39:06,RT @mymomsbooks: Forrest Gump My Favorite Chocolate Recipes Mama's Fudge Cookies Cakes Candies https://t.co/rULnqDvE6i
251,45318621,2019-01-25 10:25:10,RT @NFB_CABS: CABS will be selling See’s Candies peanut brittle toffee covered with chocolate at Washington Seminar! Each bar will be sold…
252,45318621,2019-01-25 09:15:35,"#IndianFoodDelegation proud to present #Giriraj #Global as a proud partner.
Come and experience whole range of their #delicious #chocolate and #candies on 16th February, at #Hotel #LeMeridien, #Dubai https://t.co/Nc9j2nn27v"
253,45318621,2019-01-25 07:34:04,"Wilvert: you’re tired as fuck because you only eat chips as meals and you don’t drink water 

Me: truuuu, I’ll cook real food tomorrow ;(

also me: eats 17492993 lbs of candies and chocolate at 1:30am"
254,45318621,2019-01-25 07:19:01,"Hot Cocoa Heats Up

No longer just for sipping, hot cocoa is breaking boundaries and showing up as a popular flavor in cookies, candies, popcorn, energy bars, and even gum. Some may lump the hot cocoa flavor within the general chocolate category, but i https://t.co/1S0LBp99lU"
255,45318621,2019-01-25 06:24:46,"@musekininhiiro A smile could be seen when his gaze turned towards the lego candies. ""This one is cute. I want that one, and..."" Jun stopped for a few seconds, now both eyes are directed at the chocolate, ""i don't think chocolate and orange would match. Can you recommend anything else? &gt;"
256,45318621,2019-01-25 06:18:38,"Getting ready for the chat be like:
•chips
•hot chocolate
•candies
•blanket.
BeforeYouExit ConnorMcDonough RileyMcDonough TobyMcDonough"
257,45318621,2019-01-25 06:18:18,I really went to See’s Candies to get chocolates for my mom &amp; I to share ...but I don’t like chocolate 🙃 must be a pregnancy thing for sure lol
258,45318621,2019-01-25 04:54:42,"scrounging around the house for sweets and i only have chocolate but i want sour candies, preferably worms"
259,45318621,2019-01-25 03:25:21,@ichihoemcbb *he stirs the vegetables slowly and hums* Weell I can always work my magic and get him to try some new candies!~  chocolate makes it reaaalllly easy to hide what most foods are!!~♡
260,45318621,2019-01-25 03:19:35,"Favorite candies? — reese's, hershey's cookies n cream and enjoy life chocolate bar. https://t.co/k8XeOp9l1x"
261,45318621,2019-01-25 03:03:49,"RT @cyncab: ""New Yorkers might well be banned from buying chocolate-flavored #vape juice, but allowed to purchase marijuana chocolate bars,…"
262,45318621,2019-01-25 02:36:30,I ALSO GOT CHOCOLATE ICE CREAM AND MINI SNICKERS AND BUTTERSCOTCH CANDIES
263,45318621,2019-01-25 02:16:00,"Almost everyone loves chocolate turtle candies. Did you know you can make your own version? How To Make Homemade Gluten-Free Turtles. With three ingredients. GF pretzel twists, Rolos, and pecan halves. So easy to make and pretty addictive! #glutenfree https://t.co/cqdn011vXN https://t.co/d9dImtLSgS"
264,45318621,2019-01-25 00:32:18,"RT @abubakr_garo: Have you ever thought that #Gullisuwa can carry a chocolate chip inside..., 
Well let this take you on an adventure..!!
B…"
265,45318621,2019-01-25 00:18:17,"Who do you love? What are you giving them for Valentine’s Day? A hug? A smooch? Something delicious? Click the link to shop online or come into ExtraSpecialTeas. We have White Chocolate Tea Candies, Truffles,... https://t.co/E1BFueD1SQ"
266,45318621,2019-01-25 00:17:33,"“Babe I’m feeling snacky”

Comes home with: chips, cheetos, candies, pepperoni sticks, soft drinks &amp; chocolate milk

One of the many many reasons why I love this man
Also one of the many reasons I will become morbidly obese"
267,45318621,2019-01-25 00:15:58,"Junk food. It was all the teenager could think of at the moment. She wanted to engorge herself with chocolate, candies, and various other unhealthy foods. Not one to really make the best choices, Junao head down to the store, browsing the aisles for various foods. In the chip++"
268,45318621,2019-01-24 23:51:08,"“Extra creamy milk chocolate filled with strawberry creme” 🤤
.
Spotted at @walmart 👀
.
.
.
#hersheys #chocolate #chocolates #milkchocolate #chocoholic #strawberry #hearts #heartshaped #valentinesday #candy #candies #candylover #sweettreat #treatyosel… https://t.co/sGp96Z6Ttl https://t.co/upGL9FrmKE"
269,45318621,2019-01-24 23:10:01,"@yesitstree It’s got peanuts, pretzels, Reese’s peanut butter candies, white chocolate chips &amp; dried cranberries😋"
270,45318621,2019-01-24 23:05:47,"RT @cyncab: ""New Yorkers might well be banned from buying chocolate-flavored #vape juice, but allowed to purchase marijuana chocolate bars,…"
271,45318621,2019-01-24 23:05:30,"@leeccandee Tone down sugar intake. Sugar makes you fat. No chocolate, no candies, avoid drinking coffee with creamer. Etc. I am a working adult now, so I care so much about my health, kahit payat ako, naga less sugar and salt diet ako kay mabudlaw na mag masakit. And i jog once a week."
272,45318621,2019-01-24 22:53:10,"•FOOD•

-Bring them to their favorite restuarant🍾

-A gift card to a restaurant or fast food they get a lot💵

-CHOCOLATE🍫

-Snacks you guys can eat together🍓

-Candies shaped into a heart❤"
273,45318621,2019-01-24 22:34:08,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
274,45318621,2019-01-24 22:13:42,RT @hrs_busayo: The Solo Bouquet is a Mug filled with different chocolate bars and candies. https://t.co/YeTitytPxM
275,45318621,2019-01-24 22:12:08,RT @hrs_busayo: The Solo Bouquet is a Mug filled with different chocolate bars and candies. https://t.co/YeTitytPxM
276,45318621,2019-01-24 21:15:23,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
277,45318621,2019-01-24 20:47:34,"RT @cyncab: ""New Yorkers might well be banned from buying chocolate-flavored #vape juice, but allowed to purchase marijuana chocolate bars,…"
278,45318621,2019-01-24 20:40:56,@fcchengg weirdly enough i dont like chocolate or candies kdjdkd
279,45318621,2019-01-24 20:26:44,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
280,45318621,2019-01-24 20:22:40,@Hichanchen @Smut_Hemingway Gummy candies are some of the best aside from chocolate. Those are super cute and I'd totally eat them :3
281,45318621,2019-01-24 20:19:08,RT @hrs_busayo: The Solo Bouquet is a Mug filled with different chocolate bars and candies. https://t.co/YeTitytPxM
282,45318621,2019-01-24 20:14:22,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
283,45318621,2019-01-24 20:00:32,"RT @cyncab: ""New Yorkers might well be banned from buying chocolate-flavored #vape juice, but allowed to purchase marijuana chocolate bars,…"
284,45318621,2019-01-24 19:58:51,"If trail mix didn’t have the chocolate candies, I probably wouldn’t be eating trail mix 🤷🏽‍♀️"
285,45318621,2019-01-24 19:42:04,RT @InsiderFood: Burger King is serving a new M&amp;M milkshake swirled with rainbow chocolate candies https://t.co/To8PybQbXN
286,45318621,2019-01-24 19:14:14,RT @hrs_busayo: The Solo Bouquet is a Mug filled with different chocolate bars and candies. https://t.co/YeTitytPxM
287,45318621,2019-01-24 19:04:42,RT @rEmasteredEric: @BettieRiot @BrienneTarth6 @kimbermahree @OSUmommaDOC @onepunchbob @dirtlife0 @jadenkendam @Dad_Savage @elyeathea 2 Use…
288,45318621,2019-01-24 19:02:46,"@BettieRiot @BrienneTarth6 @kimbermahree @OSUmommaDOC @onepunchbob @dirtlife0 @jadenkendam @Dad_Savage @elyeathea 2 Useless Admissions:

1. I stole more stuff from my last job during our closing months than I have stolen anything in my life.

2. I'm not a big fan of chocolate but will gorge myself on fruity candies in a heartbeat.

I tag @sweet___ash @MiahTheGreat @rocketgirrrrl"
289,45318621,2019-01-24 18:57:27,"Room Collection: hints of fresh elephant honey hard candies, toffee almonds and Truffettes French chocolate with Godiva milk chocolate"
290,45318621,2019-01-24 18:44:56,"RT @cyncab: ""New Yorkers might well be banned from buying chocolate-flavored #vape juice, but allowed to purchase marijuana chocolate bars,…"
291,45318621,2019-01-24 18:40:38,"RT @cyncab: ""New Yorkers might well be banned from buying chocolate-flavored #vape juice, but allowed to purchase marijuana chocolate bars,…"
292,45318621,2019-01-24 18:31:17,"RT @cyncab: ""New Yorkers might well be banned from buying chocolate-flavored #vape juice, but allowed to purchase marijuana chocolate bars,…"
293,45318621,2019-01-24 18:28:46,RT @hrs_busayo: The Solo Bouquet is a Mug filled with different chocolate bars and candies. https://t.co/YeTitytPxM
294,45318621,2019-01-24 18:12:59,Burger King is serving a new M&amp;M milkshake swirled with rainbow chocolate candies https://t.co/cQylwGgovK
295,45318621,2019-01-24 18:11:24,RT @hrs_busayo: The Solo Bouquet is a Mug filled with different chocolate bars and candies. https://t.co/YeTitytPxM
296,45318621,2019-01-24 18:07:06,RT @hrs_busayo: The Solo Bouquet is a Mug filled with different chocolate bars and candies. https://t.co/YeTitytPxM
297,45318621,2019-01-24 18:05:12,The Solo Bouquet is a Mug filled with different chocolate bars and candies. https://t.co/YeTitytPxM
298,45318621,2019-01-24 18:01:44,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
299,45318621,2019-01-24 17:57:18,"The 32nd Annual Chocolate Fantasy will be held on Saturday, January 26, 2019, from 11:00am-5:00pm at the Agricenter International! Come and taste Memphis’ best chocolate desserts, candies, cookies, ice cream, pastries, and other chocolate treats. 
https://t.co/LMRnkZY3un"
300,45318621,2019-01-24 17:43:00,"RT @cyncab: ""New Yorkers might well be banned from buying chocolate-flavored #vape juice, but allowed to purchase marijuana chocolate bars,…"
301,45318621,2019-01-24 17:38:59,"RT @cyncab: ""New Yorkers might well be banned from buying chocolate-flavored #vape juice, but allowed to purchase marijuana chocolate bars,…"
302,45318621,2019-01-24 17:34:37,Burger King is serving a new M&amp;M milkshake swirled with rainbow chocolate candies https://t.co/z73UTmFlxc
303,45318621,2019-01-24 17:16:41,"RT @cyncab: ""New Yorkers might well be banned from buying chocolate-flavored #vape juice, but allowed to purchase marijuana chocolate bars,…"
304,45318621,2019-01-24 17:13:06,RT @NFB_CABS: CABS will be selling See’s Candies peanut brittle toffee covered with chocolate at Washington Seminar! Each bar will be sold…
305,45318621,2019-01-24 16:59:09,RT @NFB_CABS: CABS will be selling See’s Candies peanut brittle toffee covered with chocolate at Washington Seminar! Each bar will be sold…
306,45318621,2019-01-24 16:58:49,"CABS will be selling See’s Candies peanut brittle toffee covered with chocolate at Washington Seminar! Each bar will be sold for $2.  These delicious chocolates are only found in California, so don’t miss out on getting your bars! #WS19"
307,45318621,2019-01-24 15:49:36,"RT @cyncab: ""New Yorkers might well be banned from buying chocolate-flavored #vape juice, but allowed to purchase marijuana chocolate bars,…"
308,45318621,2019-01-24 15:21:16,"""New Yorkers might well be banned from buying chocolate-flavored #vape juice, but allowed to purchase marijuana chocolate bars, as well as weed brownies, weed gummy bears and weed hard candies"" #Hypocrisy https://t.co/StvWOMJuoM"
309,45318621,2019-01-24 15:06:08,Burger King is serving a new M&amp;M milkshake swirled with rainbow chocolate candies https://t.co/N59XlKkMeP
310,45318621,2019-01-24 14:35:05,"RT @BXBINTL: O6. 🐱 Cats can't taste sweetness. 🐱

They have non-functional sweet receptor, and that's why they will NEVER be amused by choc…"
311,45318621,2019-01-24 14:24:16,"O6. 🐱 Cats can't taste sweetness. 🐱

They have non-functional sweet receptor, and that's why they will NEVER be amused by chocolate, or sweet candies. Or Nutella. https://t.co/pyFor8GS2r"
312,45318621,2019-01-24 14:08:12,"This is Israel's favorite dessert snack: Milky. It's basically pudding with whipped cream on top. The standard flavor is chocolate (of course), but now there's vanilla, strawberry, and Milky with candies. I don't... https://t.co/TPbNL76Peu"
313,45318621,2019-01-24 13:49:55,"RT @Sun_Ku_Writer: “various chocolate candies

#SunKuWriter
https://t.co/apovlTRXW9 https://t.co/hPETdkn567"
314,45318621,2019-01-24 13:32:34,Burger King is serving a new M&amp;M milkshake swirled with rainbow chocolate candies https://t.co/jzKX0bC3Eq
315,45318621,2019-01-24 12:32:51,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
316,45318621,2019-01-24 11:38:15,Li Ting Pon i would like to have this ! https://t.co/Wq8fBV6OKa
317,45318621,2019-01-24 11:34:26,Burger King is serving a new M&amp;M milkshake swirled with rainbow chocolate candies https://t.co/sB6HWbZzzu
318,45318621,2019-01-24 11:06:57,"06. Cats can't taste sweetness.

They have non-functional sweet receptor, and that's why they will NEVER be amused by chocolate, or sweet candies. Or Nutella. https://t.co/lMdYwZCIte"
319,45318621,2019-01-24 10:52:46,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
320,45318621,2019-01-24 10:18:54,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
321,45318621,2019-01-24 10:10:14,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
322,45318621,2019-01-24 10:04:29,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
323,45318621,2019-01-24 08:58:35,"RT @BoujeeVirgo: I want chocolate, sour candies &amp; hot cheetos"
324,45318621,2019-01-24 08:52:18,"I want chocolate, sour candies &amp; hot cheetos"
325,45318621,2019-01-24 08:23:54,"i love mint and chocolate together. mint chocolate cookies, mint chocolate candies. mint chocolate chip ice cream is one of my favorites too."
326,45318621,2019-01-24 07:23:11,"Amazon – Buy Swad Chatpati Digestive Chocolate Candy Jar, 927g (300 Candies) for Rs 97 https://t.co/d7pUNz2HQP"
327,45318621,2019-01-24 07:21:11,"Amazon – Buy Swad Chatpati Digestive Chocolate Candy Jar, 927g (300 Candies) for Rs 97 https://t.co/cU6RBK7T0x https://t.co/GQdWrBwqe9"
328,45318621,2019-01-24 07:18:18,"Looking for some candies? Here we are back with a new deal for you. Amazon is selling Swad Chatpati Digestive Chocolate Candy Jar, 927g (300 Candies) for Rs 97... https://t.co/rY0A8pu4HX"
329,45318621,2019-01-24 05:16:15,Burger King is serving a new M&amp;M milkshake swirled with rainbow chocolate candies https://t.co/y5MBAMlABl
330,45318621,2019-01-24 05:05:58,@LEMMiN0  top 10 facts chocolate and candies
331,45318621,2019-01-24 05:01:57,"Swad Chatpati Digestive Chocolate Candy Jar, 927g (300 Candies) at Rs. 97 (MRP: Rs. 300) - https://t.co/fbxSsJ7X9U"
332,45318621,2019-01-24 04:56:50,Looking good 3D Candies! See you there! @3d_candies #chocolate #Sacramento https://t.co/51d9wBWwHx
333,45318621,2019-01-24 04:55:04,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
334,45318621,2019-01-24 04:52:20,Burger King is serving a new M&amp;M milkshake swirled with rainbow chocolate candies https://t.co/xGJXLH7Zgg
335,45318621,2019-01-24 04:50:08,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
336,45318621,2019-01-24 04:43:09,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
337,45318621,2019-01-24 04:42:21,"SE PA - Jan 27 - Kennett Chocolate Lovers Festival - Kennett Square, PA - Who says that Kennett Square is only for mushrooms? Not on this weekend it's not! Take part in chocolate tastings consisting of brownies, cakes, candies, cookies, and cupcakes! 
https://t.co/UnqfucxIK7"
338,45318621,2019-01-24 04:25:18,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
339,45318621,2019-01-24 03:58:53,"@linecook I walked out of there once with 5 different types of chicharrones, 3 chocolate bars, a six pack of IPA, violet candies, dangly earrings, coconut caramels from Vietnam, earthenware soup bowls. I went there for one candle. I forgot to buy the candle."
340,45318621,2019-01-24 02:14:08,"@tammys85 We knew we probably wouldn't get a lot of visitors. So, we picked two candies, one that she liked and one that I did, and we mixed them together: Almond Joy and dark chocolate Kit-Kat."
341,45318621,2019-01-24 01:46:21,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
342,45318621,2019-01-24 01:22:49,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
343,45318621,2019-01-24 01:02:33,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
344,45318621,2019-01-24 01:01:22,"Hints of coffee, chunks of chocolate mint candies, and a chewy texture that will have you coming bac https://t.co/VrZIp47SD3"
345,45318621,2019-01-24 00:58:46,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
346,45318621,2019-01-24 00:55:39,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
347,45318621,2019-01-24 00:53:55,Burger King is serving a new M&amp;M milkshake swirled with rainbow chocolate candies https://t.co/FcZDNfi2iZ
348,45318621,2019-01-24 00:45:56,"You see, here’s the thing. I can have such an amazing workout and feel so good.. as soon as I finish I crave candies and chocolate.... 🤷🏼‍♀️🤷🏼‍♀️🤷🏼‍♀️"
349,45318621,2019-01-24 00:41:05,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
350,45318621,2019-01-24 00:36:55,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
351,45318621,2019-01-24 00:15:04,"Why do bees get married? Because they found their honey! Get your honey something sweet this V Day!  Buy a dozen roses in store and get chocolate from Candies Sweet Creations to celebrate #chocolateweek! While supplies last, so buzz over fast 2/10-2/17! @lbiregion  #bloomingtoday"
352,45318621,2019-01-24 00:13:34,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
353,45318621,2019-01-24 00:07:13,RT @BarstoolHubbs: A thoughtful Red Sox fan once sent me a whole box of different chocolate candies that looked like poop. So basically the…
354,45318621,2019-01-24 00:06:45,RT @BarstoolHubbs: A thoughtful Red Sox fan once sent me a whole box of different chocolate candies that looked like poop. So basically the…
355,45318621,2019-01-24 00:04:50,A thoughtful Red Sox fan once sent me a whole box of different chocolate candies that looked like poop. So basically the same thing. https://t.co/t9GYDg3MOy
356,45318621,2019-01-24 00:02:43,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
357,45318621,2019-01-24 00:01:30,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
358,45318621,2019-01-23 23:49:55,@JussRollWithIt I hoarded Reese’s pb cups. Would trade all my hard candies for they or other chocolate
359,45318621,2019-01-23 23:38:05,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
360,45318621,2019-01-23 23:37:29,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
361,45318621,2019-01-23 23:36:54,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
362,45318621,2019-01-23 23:34:16,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
363,45318621,2019-01-23 23:32:43,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
364,45318621,2019-01-23 23:32:07,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
365,45318621,2019-01-23 23:31:54,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
366,45318621,2019-01-23 23:31:27,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
367,45318621,2019-01-23 23:24:11,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
368,45318621,2019-01-23 23:23:44,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
369,45318621,2019-01-23 23:23:39,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
370,45318621,2019-01-23 23:22:03,"RT @TerranceCreamer: 1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particula…"
371,45318621,2019-01-23 23:20:47,"1) In World War II, the rations of Allied servicemen often included M&amp;Ms and Coca-Cola. The M&amp;M candies were particularly liked because their hard outer shell prevented the chocolate interior from melting during transport to hot and humid locations in southeast Asia. https://t.co/i6V9T5ABeN"
372,45318621,2019-01-23 23:11:15,It featured this weird activity where you'd paint your teeth with a hardening chocolate ganache to create a sort of mold that you could then fill with other candies and eat (it was strange).
373,45318621,2019-01-23 22:44:27,Burger King is serving a new M&amp;M milkshake swirled with rainbow chocolate candies https://t.co/I4cuZ49BkL
374,45318621,2019-01-23 22:19:47,Chocolate ice cream and candies https://t.co/2hg5kkabul
375,45318621,2019-01-23 22:16:04,"Who’d like to buy a bar or two from our littlest cute Hogwood. $2 each Worlds finest chocolate 🍫
Picture of candies in post, but they are
WF Crisp bar
Almond bar
Milk chocolate bar
Caramel whirls bites
Almond cover chocolate bites
Mint Meltaways bites https://t.co/IUyXouq9jA"
376,45318621,2019-01-23 22:09:07,"@bwecht Pequods is definitely the place to go for deep dish. If you aren’t offended by ice cream in winter, both Jeni’s and Margie’s Candies are great places. If you prefer bougie hot chocolate, check out Mindy’s on Damen."
377,45318621,2019-01-23 21:59:12,"To whom it may concern behind the twitter handle @JasonB_PNC:

I believe that we need to expand our milkshake horizons. And with that, I present a detailed, strategic, slightly tactical, road mapped 90-day plan:

https://t.co/o2vYFNzMLY"
378,45318621,2019-01-23 21:30:13,Irving Sussman lawd have mercy... 😍 https://t.co/Hr7pUFFBOr
379,45318621,2019-01-23 21:21:04,Candle Slice O'Cake is working at a chocolate factory. She has to wrap as many chocolate candies as possible or she will get fired! https://t.co/TRf6z3FZXM
380,45318621,2019-01-23 20:51:59,So a McFlurry? https://t.co/CZ1MvXm7JG
381,45318621,2019-01-23 20:33:04,RT @InsiderFood: Burger King is serving a new M&amp;M milkshake swirled with rainbow chocolate candies https://t.co/To8PybQbXN
382,45318621,2019-01-23 20:14:20,Burger King is serving a new M&amp;M milkshake swirled with rainbow chocolate candies https://t.co/i8IgjozO9O
383,45318621,2019-01-23 20:04:05,Burger King is serving a new M&amp;M milkshake swirled with rainbow chocolate candies https://t.co/ihDLY1uCQa
